ID,Название,Адрес,URL,Цена,ЕИ цены,Координаты lat,Координаты lng,Тип здания,Класс здания,Общая площадь,Этаж,Отделка,Залог,"Комиссия, %",Категория,Парковка,Тип парковки,Отдельный вход,Аренда части площади,"Высота потолков, м",Включено в стоимость,Несколько этажей,Отопление,Отделка,Вход,Отдельный вход,Описание,Изображения,Дата опубликования,Тип продавца,Название компании,Имя продавца,URL продавца,Номер телефона
2392265558,"Склад, 10600 м²","Москва, Волгоградский пр-т, 42к23",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_10600_m_2392265558,12 000,₽ в год за м²,55.710367,37.708356,Другой,B,10600 м²,1,Офисная,1,0,Коммерческая недвижимость,На улице,,Да,Да,8,Эксплуатационные расходы,,Центральное,,С улицы,,"Предлагается в аренду два складских блока площадью 4 100 м2 и 6 500 м2. Cкладской комплекс расположен в районе Печатники, Юго- Восточного административного округа. Общая площадь 65 000 кв. м. Складские площади комплекса  отвечают требованиям хранения всех промышленных и продовольственных товаров, имеющих герметичную упаковку. Кроме того, можно хранить сборные грузы, оборудование, расходные материалы. Возможна краткосрочная и долгосрочная аренда.",https://00.img.avito.st/image/1/1.QQkIKray7eA-nW_tBjNOetqJ7eaoi-8.qAVtliGgYsrE4S-_b57egy0UEh60ppFDfjV_TLtatFY; https://89.img.avito.st/image/1/1.WLT10ray9F3DZXZQybNXxydx9FtVc_Y.-1_SiuO-7V-YLX2reQ33-46pGp4wXDpFSvKu4Qq0lM0; https://35.img.avito.st/image/1/1.srxmT7ayHlVQ-JxYDiG9z7TsHlPG7hw.4WugHnYpVAkqTKx55SqmMAiGzSNpWzQal8y8UbyqxHw; https://39.img.avito.st/image/1/1.umfhc7ayFo7XxJSDmQW1FDPQFohB0hQ.f0stD0EDnWbVLemf_3SQQ8zCKHOXebttPGAcKNp6zV4; https://07.img.avito.st/image/1/1.5i7LqbaySsf9HsjKi9bpXRkKSsFrCEg.byGIHvPWU3TomzKwye-Q3Udd-5GZUmHtDZRhIZetRzg; https://71.img.avito.st/image/1/1.6pfhc7ayRn7XxMRzuTjl5DPQRnhB0kQ.RSihKrzgDmsrZpX7Ih5DnP0nxn3blUUtp2ItjOwk5Tc; https://26.img.avito.st/image/1/1.IzMZA7ayj9ovtA3XU08sQMugj9y5oo0.erbWc17IuOQRZxLvdVc0m97CbOaOFnVBKLKZvIto5wY; https://91.img.avito.st/image/1/1.-jxq9LayVtVcQ9TYEtf2T7hXVtPKVVQ.ey9U4k05RO--wxcFPvPNdQ4wyj7uTHph0u6kgUmyrhA; ,1655723633,Компания,Union Brokers,Nataly,https://www.avito.ru/user/c208e0a863bb94f70de203e4ae2618a8/profile,+79587523915
2344113475,Складское помещение 10000 м2,"Москва, Кавказский б-р, 57",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/skladskoe_pomeschenie_10000_m2_2344113475,10 416 666,₽ в месяц,55.628871,37.633742,,,10000 м²,,Без отделки,1,0,Коммерческая недвижимость,На улице,,,,,,,,,С улицы,,"Лот номер: 36912; Телефония - Коммерческий провайдер; Коммунальные расходы - Не включены; Интернет - Коммерческий провайдер; Этаж - 1; Этажность - 4; НДС - Включен; Договор - Прямая аренда; Налоговая - 24; Парковка - Наземная; Оплата помесячная - 1 месяц; ОТ СОБСТВЕННИКА!

В аренду предлагается мультитемпературный склад..
Рядом находится метро ""Кантемировская"" - 6 минут на авто.
Выезд на Бакинскую улицу, Варшавское шоссе.
Температура от -18 до +18 градусов.
10 тыс. кв.м. каждый, из которых 5 тыс. кв.м. первый этаж + 5 тыс. кв.м. цокольный.
Есть лифты - возможность осуществлять вертикальное перемещение грузов персональными лифтами г/п, 3 лифта.
3,2 и 5 тонн с дебаркадера в помещение склада.
Пандус, дебаркадер ДА, под любой тип машин, доклевеллеры.
Погрузочная зона с доковыми воротами, на 10 000 м2 приходится 46 ворот.
Шаг колонн в складских помещениях 6 х 6 метров.
Высота потолка в складских помещениях от 4,3 до 8 м.
Нагрузка на пол до 3 500 кг, до 8 500 кг (цоколь).
Покрытие полов склада Бетон с антипылевым износостойким покрытием.
Состояние помещений отличное, после капитального ремонта, готовы к въезду.
Коммуникации: современные (электричество, пожарная сигнализация), оптико-волоконная связь (интернет, телефония), отопление всех помещений.
Инфраструктура на территории: кафе, столовая, магазины продуктов и электротехники, вендинговые аппараты.
Внешняя и внутренняя парковки.",https://92.img.avito.st/image/1/1.vRt-C7ayEfJIvJP_CCXyLpeoEfTeqhM.Cu7SLQJKnNnqW3g43zjCiSMJvVQl7O_gNRJKBYdNYQ4; https://24.img.avito.st/image/1/1.wWS6KbaybY2Mnu-AtAaOUVOKbYsaiG8.WV8xN_pIJ0AQdxDwb_7r9BFyboIu7eTV75gCAqL_9kE; https://02.img.avito.st/image/1/1.2yiUALayd8Git_XMri-UHX2jd8c0oXU.zzufiLKscAbOMyKTWnCXIzJqh-7A_cZR1HilO4I7YPk; https://49.img.avito.st/image/1/1.DJfS97ayoH7kQCJzxt9DojtUoHhyVqI._R8XFcj3KUwK_1gOISX0LifBAPNFRAy6Btm3Pfi7FrE; https://29.img.avito.st/image/1/1.YKxw5rayzEVGUU5IPM8vmZlFzEPQR84.3rVdmGYIj7YSmu8Kj5XWSqZ7gZfPWA_q7v8HIFdsvjU; https://91.img.avito.st/image/1/1.SrpHMray5lNxhWReXxsFj66R5lXnk-Q.C_EZQ7suaUn2uMm2CpDLbs_SZRmG-cKbV2MuWbFliJc; https://91.img.avito.st/image/1/1.7vSvtrayQh2ZAcAQ_52hwUYVQhsPF0A.F1hau12ARs9sGXPykRlZLEMSbUaaj22ghfWzqcVu1Kw; https://17.img.avito.st/image/1/1.NL_Gx7aymFbwcBpbouN7ii9kmFBmZpo.kCA-_BCPBuxh13V7sck6lEJ2LH-X4EIi4BYw0C2LTMo; https://29.img.avito.st/image/1/1.oLdw5rayDF5GUY5TPPzsgplFDFjQRw4.lmUewRlBCApFZl1NOagIMj0q5IeqMW6PrEzmMI_-ZOM; ,1656408052,Компания,OFFICES WORLD,Екатерина,https://www.avito.ru/user/17a9d93f6bffa40479fe73cec853e251/profile,+74952331639
2414105569,"Аренда склад, 11 000 м²","Москва, Ленинградское ш., 309Ас1",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/arenda_sklad_11_000_m_2414105569,10 010 000,₽ в месяц,55.951961,37.347197,Другой,B,11000 м²,1,,1,,Коммерческая недвижимость,На улице,Подходит для грузового транспорта,,Да,11,Эксплуатационные расходы,,Центральное,,,,"Сдается в аренду сухой отапливаемый склад 11 000 кв.м. класса «А».

Площади освобождены, готовы к въезду.

Выгодное расположение и высокая транспортная доступность к северу от города - прямой

выезд на Ленинградское шоссе (М10), 12 км от МКАД, 4 км. от аэропорта Шеремтьево. Остановки общественного транспорта напротив комплекса.

Параметры:

1 этаж

Сухой, отапливаемый

Антипылевое покрытие полов

Рабочая высота 12,5 м.

Шаг колонн 11.2 x 30 м.

Нагрузка на пол 8 тонн/м²

Круглосуточный режим функционирования

Паркинг на 100 м.мест

Офисные помещения

Безопасность:

Пожарная сигнализация

Спринклерная система пожаротушения

Противодымная вентиляция

Огороженная территория

Служба безопасности

Наружное видеонаблюдение

Контроль доступа/въезда

Коммерческие условия:

Прямой договор с собственником помещения

Арендная ставка 10 920 руб./м² в год, включая НДС и OPEX

Дополнительно оплачиваются – коммунальные расходы, интернет, паркинг

Возможность предоставления арендных каникул

Звоните, ответим на все интересующие вопросы, организуем просмотр в удобное для Вас время.",https://99.img.avito.st/image/1/1.OpW8fraylnyKyRRxxB5Yz2zdlnoc35Q.qZpAz0B2TSBecQex9KgPQKnWJgA0Y-b08Y_wf7KjCi4; https://18.img.avito.st/image/1/1.J7AZYrayi1kv1QlUWwJF6snBi1-5w4k.rLBFOzQhHrKgJSM0LDKC3MhTiY5qJI1Gd_u7m4qVko0; https://23.img.avito.st/image/1/1.IjbIqbayjt_-HgzSgMlAbBgKjtloCIw.YZscFPcSRkgvXdH-_Y9gX4-FKzBR0NjxSkX5MH61iTs; https://24.img.avito.st/image/1/1.3Y0JpraycWQ_EfNpP8G_19kFcWKpB3M.rpvjEbmeulKEsQMO4EyQ7QEEMHgScgl1c-7X0Hr7Q5w; https://60.img.avito.st/image/1/1.-b3dU7ayVVTr5NdZozSb5w3wVVJ98lc.kQI5IegUzQr5wmU8Lec3OCPyl4ujAbfqfLqBixIXTas; https://37.img.avito.st/image/1/1.0BOdlrayfPqrIf73sfGySU01fPw9N34.r-T5EgRo7hIkTSUoKF_ajgYwkhLWHknIZW1ZnjZCMvM; https://12.img.avito.st/image/1/1.Kb1dU7ayhVRr5AdZAzNL543whVL98oc._XyrH6nCOdpkwDOwras-_anac4qc7tPKH1HzbX59xrg; https://13.img.avito.st/image/1/1.KMDDW7ayhCn17AYknztKmhP4hC9j-oY.mgYiFIWVVvy2ctxrkO_9FrAmk9Po7bSXysLex-qkhpo; ,1655921489,Компания,CONSULT+,,https://www.avito.ru/user/d4c0a28176cf04e8304dd656723ed9f7/profile,+79813331760
2426922644,Теплый склад класса B общей площадью 12000.00 кв.м,"Москва, МКАД, съезд 74",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_b_obschey_ploschadyu_12000.00_kv.m_2426922644,10 000 000,₽ в месяц,55.879287,37.447653,Другой,B,12000 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: L2667
Ф-А:
В аренду предлагается часть складского корпуса класса ""В+"" 12000 м2 с возможностью деления. Складской комплекс расположен в 12 км от МКАД по Ленинградскому шоссе и в 4 км от аэропорта ""Шереметьево"".
Высота потолков - 12,5 м.
Наливной бетонный пол с антипылевым покрытием.
Допустимая нагрузка на пол 8 т/м2.
Шаг колонн 11,2х30 м.
Ворота - 12 докового типа и 2 шт. для малотоннажного транспорта.
Отопление - собственная котельная. Водопровод и канализация. Пожарная сигнализация, система автоматического пожаротушения.
Огороженная охраняемая территория. Наземная парковка. Площадка для маневрирования транспорта. 
Так же в  складском комплексе предлагаются в аренду офисные помещения.",https://80.img.avito.st/image/1/1.kW5WuLayPYdgD7-KeMLOSYQbPYH2GT8.LT4JOuKtsmE3bYJ2P3eiLiT9p5mkt_9T4HuIfNQ4BqQ; https://92.img.avito.st/image/1/1.Wfr88bay9RPKRncewvQqnCJS9RVcUPc.V8DxGwSvSpNTnbaf64C12SRMwRIP45b3xBcTsfVte4Q; https://62.img.avito.st/image/1/1.3_42zbaycxcAevEaBLKA2eRucxGWbHE.ETG3vw_a6hCOfbRTq1dXkfM04VLpioJoUZZRJZYnV2g; https://97.img.avito.st/image/1/1.EB7qtLayvPfcAz76xpx1bToXvPFKFb4.YeZQtCv2HBbTkv3WCHycW3ptd-wiaHMVUE0VXu7fzv8; ,1655807125,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79587027463
2414501690,Аренда склад 10 000 м² отапливаемый 24/7,"Москва, Кавказский б-р, 57с3",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/arenda_sklad_10_000_m_otaplivaemyy_247_2414501690,10 000 000,₽ в месяц,55.627905,37.635278,Другой,B,10000 м²,1,,2,,Коммерческая недвижимость,На улице,Подходит для грузового транспорта,,,4.5,Эксплуатационные расходы,,Центральное,,,,"Предлагаем в аренду мульти температурное складское помещение S = 10 000 кв.м. на территории крупного офисно-складского комплекса.

Современный комплекс класса B+ с круглосуточным доступом, высокой степенью безопасности, развитой инфраструктурой, вместительной парковкой, новым инженерным и техническим оборудованием.

Контроль доступа на территорию, видеонаблюдение, СКУД, автономная котельная, новые инженерные коммуникации, противопожарная система и собственные технические службы обеспечивают сохранность и безопасность хранения товаров.

Высокая транспортная доступность, удобные подъезды со стороны Липецкой улицы, Варшавского шоссе, близость ТТК и МКАД. Развитая сеть общественного транспорта до ст.м. Кантемировская, в шаговой доступности ж/д станция Чертаново.

Мульти температурное от -18С до+18С складское помещение S = 10 000 кв.м. расположено на первом и цокольном этажах (первый этаж 5 000 м., второй этаж 5 000 м.). Разгрузка/погрузка осуществляется с пандуса, грузовые лифты 3/5 тонн. Высота потолка 4,5 метров, шаг колонн 6х6 метров, полимерное антипылевое покрытие пола, нагрузка до 2 500 кг., санузлы и мокрая точка. Пожарная сигнализация, приточно-вытяжная вентиляция, телефонная связь и интернет. Возможность организовать офисное пространство для сотрудников, а также провести модификацию под требования арендатора.

Заключаем прямой договор аренды. Обращаем внимание, что в стоимость аренды включен НДС и эксплуатационные расходы. Коммунальные платежи по приборам учета. Дополнительная информация по телефону, звоните!",https://02.img.avito.st/image/1/1.y_3JG7ayZxT_rOUZ0ziz0hu4ZxJpumU.zl6_-iIpGKtpgvOj0X2JNQBlXtN5H3kvbk85UatuG1Q; https://25.img.avito.st/image/1/1.FOC0bbayuAmC2joEkDFvz2bOuA8UzLo.DgZU6HNdfLv2tOJ4aEglta7V3vmEzP-pBfR0Tlg94_Y; https://36.img.avito.st/image/1/1.CYvvYraypWLZ1Sdv8T5ypD3BpWRPw6c.mGnVnYH8Kw9-dOfxqSwcByp9EC9WGTTyaL6lrlXbcJk; https://09.img.avito.st/image/1/1.ZCW9obayyMyLFkrB-fwfCm8CyModAMo.1GB6V2jFQ89F6b5W1KqKz4pGopW2lORxuqmxlIjpt88; https://89.img.avito.st/image/1/1.1Ol5VLayeABP4_oNXXesxqv3eAbZ9Xo.OstI18oXqldQ4C-Vy1mDbhiuBau0huC2zFFcI-rc0Lk; https://99.img.avito.st/image/1/1.cuCOj7ay3gm4OFwE5tIJz1ws3g8uLtw.-FGRmVm85wKuThigBgHIbC8d3Q7o0_9E2apT7Q5QOUY; https://22.img.avito.st/image/1/1.G5vutbayt3LYAjV_1OlgtDwWt3ROFLU.oXy3R72oqcXL5hItajIwdjfeHp8QTXo-tZW6pOaJX-8; https://76.img.avito.st/image/1/1.IYvvYrayjWLZ1Q9voT5apD3BjWRPw48.yAAjzBVMBxY2PUFbjAJbiBW83AYs9Z1Qkwk4YNwpOEA; https://91.img.avito.st/image/1/1.1isFXrayesIz6fjPJX2uBNf9esSl_3g.63GCksTAqTDjvn6S9roTN5T6gw3C3wZq2osvoadmu9g; https://94.img.avito.st/image/1/1.0_3JG7ayfxT_rP0Z4zir0hu4fxJpun0.FYJ76861lx3iYBacF7MqZAUrfC8gfpzEMEDVHKh2SvM; https://09.img.avito.st/image/1/1.wBTGj7aybP3wOO7wyqy4OxQsbPtmLm4.G8_V4CL9lA5HJ1Wn4tsY5uMkRNnDCgXh0Oe8E_izn_0; ,1655721386,Компания,CONSULT+,,https://www.avito.ru/user/d4c0a28176cf04e8304dd656723ed9f7/profile,+79586196935
2490928225,Мультитемпературный склад класса A общей площадью,"Москва, Варшавское ш.",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/multitemperaturnyy_sklad_klassa_a_obschey_ploschadyu_2490928225,9 834 789,₽ в месяц,55.577574,37.596461,Другой,A,11641.56 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: L2907
Ф-А:
В аренду предлагается мультитемпературный склад класса ""А"" 11 641,56 м2. Местоположение: МО, г. Подольск, 10 км от МКАД по Симферопольскому шоссе.
Площадь склада по полу - 9 456,50 м2. Их них: 5033 м2 - камера с t режимом +13+15С, 1194 м2 - камера с t режимом +7+9С, 296 м2 и 294 м2 - камеры с t режимом +7+8С. Мезонин - 812,24 м2. Офисы - 1 372,82 м2. 
Высота потолков - 12 м.
Бетонный пол с антипылевым покрытием и нагрузкой 8 т/м2.
Ворота - доки.
Приточно-вытяжная вентиляция. Автоматическая система пожаротушения.
Огороженная охраняемая территория. Видеонаблюдение.
Готовность к въезду – октябрь 2022г.",https://07.img.avito.st/image/1/1.HvjbAbayshHttjAc62Fi_QWishd7oLA.AOBkXRd1NOVlQnSlJXT2GlR40LeyqP041Gyg4bandv8; https://73.img.avito.st/image/1/1.zGP7abayYIrN3uKH73awZiXKYIxbyGI.6vjmBRiyBbZRNARy237GGsZXz1RrMAGZpc8M-H99xlI; https://28.img.avito.st/image/1/1.ETq_FLayvdOJoz_ekXxtP2G3vdUftb8.CQfZRHp9reZmueRJQP8wMsLB66tfFjmiWT90iWxc24k; https://00.img.avito.st/image/1/1.LXCbs7aygZmtBAOUzfNRdUUQgZ87EoM.vOr-2kTcgfM0H3xrKYdibl0-0nmS8OWjq8opaeetido; https://27.img.avito.st/image/1/1.Vvi4Abay-hGOtngcmGwp_Wai-hcYoPg.6OyT7_eKYklzTbdfOt8XFX04qL4EjUIOBkFKhf3W3LA; ,1656411556,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79584807342
2426887553,Теплый склад класса B общей площадью 8700.00 кв.м,"Москва, Рябиновая ул., 45",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/teplyy_sklad_klassa_b_obschey_ploschadyu_8700.00_kv.m_2426887553,9 787 500,₽ в месяц,55.697665,37.424128,Другой,B,8700 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: L2605
На территории складского комплекса предлагаются в аренду производственно-складские площади. Территория комплекса 10 Га. 2 независимых въезда-выезда. Высота потолков 4,5 - 6 м, высокие нагрузки на перекрытия. Комплекс оснащен современными инженерными системами: освещение, отопление, водоснабжение, пожарная сигнализация, пожаротушение, дымоудаление. Собственная газовая котельная. Электроснабжение 4 МВт. На территории комплекса расположено офисное здание с возможностью аренды помещений до 5000 м2. Отличная транспортная доступность. Остановка общественного транспорта вблизи комплекса. Возможность организации любого вида производства, в том числе пищевого.",,1655807095,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79584657755
2427817331,Морозильные камеры класса A общей площадью 10058.0,"Москва, Ярославское ш.",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/morozilnye_kamery_klassa_a_obschey_ploschadyu_10058.0_2427817331,9 638 916,₽ в месяц,55.88143,37.724659,Другой,A,10058 м²,1,Без отделки,Без залога,0,Коммерческая недвижимость,,,,,,,,,,,,"ID: L2574
Ф-А: 10399
В современном складском комплексе, расположенном в черте города Фрязино, предлагаются в аренду морозильные камеры. Комплекс имеет удобный подъезд и находится на пересечении основных транспортных магистралей.
Температура хранения от 0 С до -24 С.
Морозильный склад имеет 4 камеры, общей площадью 5875 м2. Камеры имеют возможность зонирования, путем установки разделительных перегородок, тем самым площадь хранения можно разделить под любые потребности.
В комплексе есть экспедиционная зона, площадью 1218 м2 с 8 доковыми воротами и температурным режимом до +4 градусов.
Также  комплекс имеет теплую зону — складскую антресоль площадью 1513 м2, которая позволяет как хранить сухой товар, так и организовать цех по упаковке или сортировке товара.
Можно воспользоваться услугой аренды офисных помещений на территории комплекса. Имеются душевые комнаты и раздевалки, зоны отдыха персонала.",https://07.img.avito.st/image/1/1.Hqa4Vbaysk-O4jBCiDkR5mz2skkY9LA.Tp4xAjQ8OuzwVE7QIHymXCzhTe7oSCg8WShAvvJuxo0; https://02.img.avito.st/image/1/1.Pwcsgrayk-4aNRHjXpYwR_ghk-iMI5E._UlxZj_lGVgE50rFowmWGTQSe9MLUwf2mCKoG3Yq62Q; https://35.img.avito.st/image/1/1.xqahVbayak-X4uhCoV7J5nX2akkB9Gg.aY-NzozJO6jFTwH_gGPGTHjDuPRHlGr9gj9J4JtzU90; https://89.img.avito.st/image/1/1.-K6LMLayVEe9h9ZK9zf37l-TVEErkVY.zNYWGsTXCSgb86oz0AcZ5-nCNWxyoClc0yA5GdyqgbM; ,1655356160,Компания,PRAEDIUM,Анастасия,https://www.avito.ru/user/22ac3caea62d188c5138ea85b830f2bb/profile,+79382228994
2364579927,"Склад, 10000 м²","Москва, Кавказский б-р, 57",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sklad_10000_m_2364579927,11 000,₽ в год за м²,55.628871,37.633742,Другой,A,10000 м²,1,Чистовая,1,0,Коммерческая недвижимость,,,,,,Эксплуатационные расходы,,,,С улицы,,"Предлагается в аренду мультитемпературный склад класса В+ в комплексе, расположенном в Южном административном округе, между ТТК (10 км) и МКАД (8 км) с возможностью выезда сразу на 2 шоссе: Варшавское и Каширское.

Ставка аренды: отапливаемый склад – 11 000 рублей / кв.м. / год, охлаждаемый склад – 12 500 рублей / кв.м. / год, морозильный склад – 13 500 рублей / кв.м. / год.

НДС и OPEX включены в арендную ставку.

Дата доступа: лето 2022.
• Класс: B+
• Нагрузка на пол: 3 т/кв. м
• Шаг колонн: 6x6 м
• Высота потолка: 4.3-8 м
• Система пожаротушения: Спринклерная
• Количество ворот: 1 на 1000 кв м
• Тип пола: Бетонные, антипылевые

Помещения расположены на первом и цокольном этажах (по 5 000 кв.м каждый).
Развернутая длина ж/д путей, проходящих по территории комплекса составляет 570 м.; автомобильных пандусов - 1 512 м.
Собственная котельная: газовые котлы мощностью по 3 200 кВт - 2 шт.
Оснащение холодильных и морозильных камер оборудованием фирмы Bitzer (Германия).
Лифты грузоподъемностью 3 и 5 тонн.
Обеспечение круглосуточного обслуживания всех систем и коммуникаций собственной службой эксплуатации.
Круглосуточная охрана, огороженная территория, система видеонаблюдения, пропускной режим.
Современная пожарная и охранная сигнализация.",https://27.img.avito.st/image/1/1.SpF4Oray5nhOjWR1YF8QrK-Z5n7Ym-Q.GQbHhT2d-g0TZsf8a1J0diwwxggLP0q1wWj09dzbBsQ; https://81.img.avito.st/image/1/1.tE3oELayGKTep5qpjHbucD-zGKJIsRo.vqn_KFbnW80FPKP8OO0YnE0sbaKRimI3FYYCY23Zr4I; https://74.img.avito.st/image/1/1.v7JljLayE1tTO5FWF-rlj7IvE13FLRE.iDPJy7F6WOahKi2e5i5d3W08iVX9HrfgmKebIvb9RDI; https://86.img.avito.st/image/1/1.s9lDPrayHzB1iZ09KVjp5JSdHzbjnx0.CbcX16nMo_wb47XeK3IAD-xBD3O69Xbqni-mnSd0Qr0; ,1655470473,Компания,Агентство Недвижимости ACCESS REALTY,Максим,https://www.avito.ru/user/4ebbf06ed9cee95fe7fb2a0d4765ad15/profile,+79584823425
2453914705,"Аренда пл. 5000 - 10000 м2 под склад, аптечный","Москва, Кавказский б-р, 57с4",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/arenda_pl._5000_-_10000_m2_pod_sklad_aptechnyy_2453914705,9 166 667,₽ в месяц,55.625897,37.634452,Другой,,10000 м²,1,,2,0,Коммерческая недвижимость,На улице,,,,,,,,,,,"Лот №456322 Без Комиссии от Собственника!🔥 Аренда помещений пл. 5000 - 10000 м2 под склад, аптечный склад, производство, теплый склад, офис и склад, холодильный склад м. Южная в ЮАО в складском комплексе.

Сдам склад 10000 кв. м. в складском комплексе класса В+, можно частями 5000 кв. м. или целиком 10000 кв. м.
Первый этаж, пол ровный бетон - антипыль, отделка стен профлистом с антипылевым покрытием, потолок - 4,5 метров, шаг колонн 6х6, несколько больших ворот, крытый пандус под любой тип автомобилей, дебаркадеры под еврофуры и газели. Возможна перепланировка помещений по техзаданию арендатора. 
Так же есть офисные помещения.
Температурный режим от +18 до -18
Своя охраняемая огороженная территория с системами - охранной/пожарной сигнализации и видеонаблюдения. 
Большой объем машино-мест для стоянки и маневрирования большегрузного транспорта.
Качество хранения соответствующее мировым стандартам и подходящее под разные индустрии:фарминдустрия, продукты питания, товары для детей и др. Можно получить лицензию.

Есть все коммуникации, холодное и горячее водоснабжение, приточно-вытяжная вентиляция, мокрые точки и сан узлы , раздевалки и душевые для персонала. Автомойка, клининг, магазин, столовая, ресторан.
Электричество по запросу.
Уникальное месторасположение.
Долгосрочный договор аренды. Предоставим юридический адрес.

Стоимость аренды: 11000 руб/м2/год включая НДС. В цену включено: эксплуатационные расходы.

Чтобы получить ПОДРОБНУЮ ПРЕЗЕНТАЦИЮ С ПЛАНИРОВКОЙ И ФОТОГРАФИЯМИ, звоните или отправьте свой email и номер телефона в сообщении на портале. Высылаем в течение 15 минут по запросу!

☎ Конт. лицо: Заур , доб. 316, ЛОТ №456322",https://30.img.avito.st/image/1/1.Q1DcV7ay77nq4G201hYZQQ3077989u0.QCaodBzdVqJwrXSSM7-LgEAbSGePBGss879xCyBb4_Y; https://17.img.avito.st/image/1/1.pLUxzrayCFwHeYpRdZz-pOBtCFqRbwo.5xhTuTtbWbHpeyedlUF2VL8qYD8H9o00KPsF-4Re-H4; https://07.img.avito.st/image/1/1.EhYDwrayvv81dTzyK-pFB9JhvvmjY7w.JYwNNEPv5-myO0IH-Z__5NYgW8skdzjSyEtETVB5NqY; https://45.img.avito.st/image/1/1.oGlAdrayDIB2wY6NDAz3eJHVDIbg1w4.bVjN6tSAa8tGfBlVa7qycPH8RhMde9e9oDjvwgdIII4; https://92.img.avito.st/image/1/1.eYYdcbay1W8rxldiYzQjl8zS1Wm90Nc.qkaLIU65ERpsP-Gmkvd43q00gg8ClZPgoxE0Dgk0gU8; https://55.img.avito.st/image/1/1.Vrz1eLay-lXDz3hY1SELrSTb-lNV2fg.R4XZGLvODqZZ2JEdtLPBVff-LBGK5k_2oawmhiPt-PY; https://79.img.avito.st/image/1/1.Jk9t9LayiqZbQwirLbB8XrxXiqDNVYg._Vm8pKip4pfUJc7ErqCyLbaxLKfgEG8t-iF-86zk8MA; https://20.img.avito.st/image/1/1.MThbCLayndFtvx_cNUBrKYqrndf7qZ8.B9ydZJm0PZovpIhWLsUFx4zl9u6BTkpIKuPFBm0XyFE; https://82.img.avito.st/image/1/1.d10ZxLay27Qvc1m5e90tTMhn27K5Zdk.FVC33fwRVS329WD5O1QcMpAEq_OuQITqzV5xpLraYrs; https://68.img.avito.st/image/1/1.iTXbCLayJdztv6fRxS7TJAqrJdp7qSc.1N91IhKhXOyJ62xXnyIeAcRPq0uL9mZa-v9WCaMfSas; https://14.img.avito.st/image/1/1.j0SJFbayI62_oqGgmz_UVVi2I6sptCE.Au-oz2LX7ltTCRFNv8bYGG1Svnhmgi6mRL4ttEKNZmA; https://67.img.avito.st/image/1/1.2uYD17aydg81YPQCO4CH99J0dgmjdnQ.JF4FRisnHx6bgN48-DWZejUgwX6PnspF7e60EjfO1Z0; ,1655274559,Компания,Апекс Недвижимость - недвижимость от собственника,Заур,https://www.avito.ru/user/317a843297f2431c0333854258f5e99d/profile,+79162715672
2347020283,"Сдам складское помещение, 8000 м²","Москва, Чермянская ул., 4с1",https://www.avito.ru/moskva/kommercheskaya_nedvizhimost/sdam_skladskoe_pomeschenie_8000_m_2347020283,13 700,₽ в год за м²,55.886051032774,37.626848064247,Другой,,8000 м²,1,,1,0,Коммерческая недвижимость,На улице,,,,,,,,,С улицы,,"ID 2107
Склад в аренду на территории парка ""PNK Медведково"". Комплекс расположен на севере г. Москва, в 1,4 км от МКАД.
Ближайшие ж/д станции: ""Медведково"" и ""Бибирево"".
Высота потолков: 8 м
Количество доков: 1 на 950 кв.м
Полы бетонные, армированные
Нагрузка на пол: до 10 т/кв.м
Шаг колонн: 12х12 м
Спринклерная система пожаротушения
Мезонин
Электроснабжение: трансформаторная подстанция, дизель-генераторная станция.
Система пожаротушения соответсвует стандартам FM Global. 
ОТопление от автономной котельной. 
Ворота оснащены воздушно-тепловыми завесами.",https://42.img.avito.st/image/1/1.QxawBbay7_-Gsm3yugwNMWem7_kQpO0.V_EFuMDoDBf167jYWN6rI4KQBAu9gXI3LVuTaSvMrWw; https://69.img.avito.st/image/1/1.6NG74rayRDiNVcY156Wn9mxBRD4bQ0Y.QMf5Puxan3nrl6pzVy7xCixQKBohLMmqnZOgbBdJJSg; ,1655476320,Компания,Nikoliers,,https://www.avito.ru/user/025c94a3bf0803b8f56c48acc5f1d3af/profile,+74959259357
